Customer ID,Profit,Sales,Order ID,Quantity,Discount,Cluster,Cluster Label
SS-20410,-1010.9738,3056.8070000000002,12,46,0.25833333333333336,3,Discount Chasers
SS-20515,96.3655,388.25,4,21,0.0,0,low performing customers
SS-20590,135.5401,418.49,9,17,0.0,0,low performing customers
SS-20875,-75.586,964.636,15,39,0.24000000000000002,3,Discount Chasers
ST-20530,84.4419,433.34000000000003,12,33,0.20000000000000004,3,Discount Chasers
SU-20665,763.4719,2595.364,18,61,0.13333333333333333,1,Semi discount chasers
SV-20365,1199.4242,11470.949999999999,32,109,0.15625,2,High paying customers
SV-20785,485.0272,4105.305,25,91,0.184,1,Semi discount chasers
SV-20815,199.6502,1271.0900000000001,6,24,0.19999999999999998,3,Discount Chasers
SV-20935,106.8912,1903.491,13,66,0.23076923076923078,1,Semi discount chasers
SW-20245,-19.60620000000001,1085.078,10,33,0.25999999999999995,3,Discount Chasers
SW-20275,332.8725,1966.65,7,28,0.028571428571428574,0,low performing customers
SW-20350,95.8383,1019.044,6,25,0.21666666666666667,3,Discount Chasers
SW-20455,793.6548,2921.544,9,18,0.1111111111111111,0,low performing customers
SW-20755,68.2416,758.6959999999999,8,27,0.1,0,low performing customers
SZ-20035,366.43030000000005,3625.329,20,69,0.22000000000000003,1,Semi discount chasers
TA-21385,4703.7883,14595.62,10,36,0.07999999999999999,2,High paying customers
TB-21055,390.2113,1467.881,18,66,0.05555555555555555,1,Semi discount chasers
TB-21175,829.1635,3589.296,11,36,0.09090909090909091,0,low performing customers
TB-21190,179.0038,816.1740000000001,4,23,0.025,0,low performing customers
TB-21250,260.6155,1602.376,19,74,0.2473684210526316,1,Semi discount chasers
TB-21280,490.9567,2198.45,11,35,0.1,0,low performing customers
TB-21355,268.967,834.328,13,44,0.06153846153846154,0,low performing customers
TB-21400,2798.3689,9133.99,17,55,0.07058823529411766,2,High paying customers
TB-21520,-1603.0451,4737.486,20,85,0.265,1,Semi discount chasers
TB-21595,-136.4091,1387.559,7,29,0.2714285714285714,3,Discount Chasers
TB-21625,379.882,2797.668,15,60,0.14,1,Semi discount chasers
TC-20980,8981.323900000001,19052.218,12,42,0.11666666666666665,2,High paying customers
TC-21145,265.5332,1038.26,4,17,0.0,0,low performing customers
TC-21295,606.3727,4266.812,16,63,0.13125,1,Semi discount chasers
TC-21475,119.104,1244.976,11,45,0.2636363636363636,3,Discount Chasers
TC-21535,217.933,742.5580000000001,10,28,0.11000000000000001,0,low performing customers
TD-20995,88.1897,1434.5480000000002,16,67,0.24375000000000002,1,Semi discount chasers
TG-21310,682.1704,3058.372,9,30,0.2111111111111111,3,Discount Chasers
TG-21640,365.7205,2074.661,10,50,0.13,0,low performing customers
TH-21100,-135.2125,2422.824,7,29,0.17142857142857146,3,Discount Chasers
TH-21115,-252.5539,2942.772,9,29,0.23333333333333334,3,Discount Chasers
TH-21235,92.729,1022.201,13,40,0.2076923076923077,3,Discount Chasers
TH-21550,-571.9678,4234.0960000000005,13,44,0.06923076923076922,0,low performing customers
TM-21010,573.3013,2955.2259999999997,19,67,0.05263157894736842,1,Semi discount chasers
TM-21490,292.52099999999996,1094.6779999999999,4,12,0.05,0,low performing customers
TN-21040,-692.0452,3130.221,12,48,0.19999999999999998,3,Discount Chasers
TP-21130,1129.1261,4454.0560000000005,16,55,0.08750000000000001,1,Semi discount chasers
TP-21415,-1087.3898,5329.0048,10,39,0.462,3,Discount Chasers
TP-21565,139.22869999999995,1936.6399999999999,10,48,0.24,3,Discount Chasers
TR-21325,220.36440000000002,675.9419999999999,7,22,0.028571428571428574,0,low performing customers
TS-21085,-3.3156,4.833,2,4,0.7,3,Discount Chasers
TS-21160,260.87440000000004,2163.6240000000003,17,60,0.22352941176470587,1,Semi discount chasers
TS-21205,862.8877,5371.09,19,67,0.15789473684210525,1,Semi discount chasers
TS-21340,-184.97889999999998,974.7819999999999,12,51,0.2833333333333333,3,Discount Chasers
TS-21370,2371.7144000000003,11891.751,15,59,0.11666666666666667,2,High paying customers
TS-21430,48.70169999999999,2054.14,7,31,0.15714285714285717,0,low performing customers
TS-21505,11.377899999999983,2243.274,14,54,0.19285714285714287,1,Semi discount chasers
TS-21610,-294.6981,2820.424,11,44,0.3727272727272727,3,Discount Chasers
TS-21655,220.91629999999998,3368.094,14,52,0.19285714285714287,1,Semi discount chasers
TT-21070,751.9567,4915.602,14,66,0.1142857142857143,1,Semi discount chasers
TT-21220,278.7371,1427.0439999999999,15,55,0.21333333333333335,1,Semi discount chasers
TT-21265,93.9162,439.5,3,8,0.0,0,low performing customers
TT-21460,1124.4999,5364.808,14,48,0.1285714285714286,1,Semi discount chasers
TW-21025,737.3905,5278.826,12,57,0.10000000000000002,1,Semi discount chasers
TZ-21580,224.8887,1707.286,9,30,0.08888888888888889,0,low performing customers
VB-21745,371.2398,2005.596,10,37,0.16999999999999998,0,low performing customers
VD-21670,1617.7874000000002,6442.254,16,71,0.07500000000000001,2,High paying customers
VF-21715,-96.27799999999999,847.944,11,35,0.06363636363636363,0,low performing customers
VG-21790,143.6268,846.01,8,32,0.07500000000000001,0,low performing customers
VG-21805,-52.333,427.372,6,16,0.10000000000000002,0,low performing customers
VM-21685,513.5269,2454.866,12,37,0.10000000000000002,0,low performing customers
VM-21835,116.6373,380.69,8,25,0.11249999999999999,0,low performing customers
VP-21730,205.3888,993.9019999999999,5,18,0.04,0,low performing customers
VP-21760,-1018.7768,3360.526,14,65,0.17142857142857143,1,Semi discount chasers
VS-21820,-262.8093,1055.981,8,38,0.475,3,Discount Chasers
VT-21700,-224.08889999999997,1736.596,9,42,0.3333333333333333,3,Discount Chasers
VW-21775,-874.6645,6134.0380000000005,18,77,0.1611111111111111,1,Semi discount chasers
WB-21850,714.3311,6160.102,37,146,0.2054054054054054,2,High paying customers
XP-21865,621.23,2374.658,28,100,0.04642857142857143,1,Semi discount chasers
YC-21895,1305.629,5454.35,8,31,0.07500000000000001,0,low performing customers
YS-21880,1778.2923,6720.4439999999995,12,58,0.05000000000000001,2,High paying customers
ZC-21910,-1032.1490000000001,8025.707,31,105,0.25483870967741934,1,Semi discount chasers
ZD-21925,249.1307,1493.944,9,32,0.1111111111111111,0,low performing customers
